수집시간,단지명,구,동,거래유형,층,면적(m2),평,보증금,월세,가격(억),타입,방향,매물ID,URL
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,5,84.96,25.7,220000,0,22.0,34A,,49125194,https://www.zigbang.com/home/apt/items/49125194
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,중,84.95,25.7,220000,0,22.0,34F,,48948646,https://www.zigbang.com/home/apt/items/48948646
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,중,113.18,34.24,230000,0,23.0,41B,,49253200,https://www.zigbang.com/home/apt/items/49253200
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,중,84.96,25.7,230000,0,23.0,34H,,48956956,https://www.zigbang.com/home/apt/items/48956956
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,24,113.63,34.37,230000,0,23.0,42A,,48956792,https://www.zigbang.com/home/apt/items/48956792
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,4,113.63,34.37,240000,0,24.0,42A,,48951837,https://www.zigbang.com/home/apt/items/48951837
2026-06-13 06:15:14,e편한세상송파파크센트럴,송파구,거여동,매매,24,113.18,34.24,240000,0,24.0,41B,,48951589,https://www.zigbang.com/home/apt/items/48951589
2026-06-13 06:15:14,거여역쌍용2차,송파구,거여동,매매,9,104.04,31.47,150000,0,15.0,38,,214999,https://www.zigbang.com/home/apt/items/214999
2026-06-13 06:15:14,송파레이크파크호반써밋1차,송파구,거여동,월세,중,108.8109,32.92,30000,280,3.0,41C,,48858512,https://www.zigbang.com/home/apt/items/48858512
2026-06-13 06:15:14,송파레이크파크호반써밋1차,송파구,거여동,전세,저,108.8119,32.92,110000,0,11.0,41A,,49079212,https://www.zigbang.com/home/apt/items/49079212
2026-06-13 06:15:14,송파레이크파크호반써밋1차,송파구,거여동,매매,중,108.8119,32.92,208000,0,20.8,41A,,48953113,https://www.zigbang.com/home/apt/items/48953113
2026-06-13 06:15:14,송파레이크파크호반써밋1차,송파구,거여동,매매,7,108.8119,32.92,209000,0,20.9,41A,,48858350,https://www.zigbang.com/home/apt/items/48858350
2026-06-13 06:15:14,송파레이크파크호반써밋1차,송파구,거여동,매매,중,108.8119,32.92,210000,0,21.0,41A,,48404828,https://www.zigbang.com/home/apt/items/48404828
2026-06-13 06:15:14,송파레이크파크호반써밋2차,송파구,거여동,전세,중,108.8119,32.92,109000,0,10.9,41A,,48438291,https://www.zigbang.com/home/apt/items/48438291
